,black,term_360,conforming,debt_to_income_ratio_missing,loan_amount_std,loan_to_value_ratio_std,no_intro_rate_period_std,intro_rate_period_std,property_value_std,income_std,debt_to_income_ratio_std,loan_amt:prprty_vl,high_priced
153010,1.0,1.0,1.0,0.0,-0.514393242991419,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.02402280141742,-0.150902621404863,0.2915411897550725,0.0
153059,0.0,1.0,1.0,0.0,-1.04206173420092,-1.4148582624073798,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.044465147231875,-0.425130778297711,0.22854755172216998,0.0
153086,0.0,1.0,1.0,0.0,-0.646310365793794,0.490778676284541,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.042386264606676,0.5803724636427321,-0.008982031246531918,0.0
153096,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04169330373161,0.5803724636427321,0.20592410895948013,0.0
153100,0.0,1.0,1.0,0.0,-0.646310365793794,-0.310211813264177,-4.09174686250922,3.16300840090708,-0.62843669789198,-0.027141125355218,-1.15640586334531,0.00036042015436990756,0.0
153108,0.0,1.0,1.0,0.0,-0.6902827400612521,0.490778676284541,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.038574979793811005,-1.15640586334531,0.019296046032387267,0.0
153112,0.0,1.0,1.0,0.0,-0.7342551143287099,-0.938904661263602,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.027141125355218,-2.52754664780955,-0.021291883993343436,0.0
153122,0.0,1.0,1.0,0.0,-0.074669500316836,-0.27174606460235,0.244394395255126,-0.215304222414135,-0.196749827886732,-0.036149616731079005,1.03741939179748,0.62445910235106,0.0
153123,0.0,1.0,1.0,0.0,-0.99808935993346,-0.433834966302341,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042386264606676,0.306144306749884,0.2521137704165205,0.0
153124,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04550458854447401,0.214734921118934,0.2789276431961238,0.0
153140,0.0,1.0,1.0,0.0,-0.602337991526336,0.20086299795465,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.033031292793281014,-1.15640586334531,-0.003944483817237066,0.0
153143,0.0,1.0,1.0,0.0,-0.954116985666002,0.303655038319764,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.041000342856543,0.123325535487985,0.21261746544341656,1.0
153155,0.0,0.0,1.0,0.0,-0.8221998628636271,-0.213722073434838,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.013974868728959,0.306144306749884,0.08792709294469352,0.0
153179,1.0,1.0,1.0,0.0,-0.602337991526336,-1.7768558586701295,0.244394395255126,-0.215304222414135,-0.350923710031463,-0.030259449293016005,1.5858757055831798,0.21137468267932177,0.0
153192,0.0,1.0,1.0,0.0,-0.646310365793794,0.29370044072651097,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.031298890605616005,-1.15640586334531,-0.0015326578831176135,0.0
153193,1.0,1.0,1.0,0.0,-0.118641874584294,-1.40511187338833,0.244394395255126,-0.215304222414135,-0.011741169313054,-0.028180566667817007,0.031916149857036,-0.023787284286200583,0.0
153194,0.0,1.0,1.0,0.0,-0.8661722371310849,0.490778676284541,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.04065386241901,0.123325535487985,0.16714083710935715,0.0
153196,0.0,1.0,1.0,0.0,-1.04206173420092,-0.089393557128126,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.044811627669408,-0.425130778297711,0.3599583411063231,0.0
153199,0.0,0.0,1.0,0.0,-1.08603410846838,-2.24487163874992,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.040307381981477014,-1.15640586334531,0.20592410895948013,0.0
153202,0.0,1.0,1.0,0.0,-0.7342551143287099,0.129058693097786,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.041346823294076,0.306144306749884,0.03776197944785549,0.0
153208,0.0,1.0,1.0,0.0,-1.04206173420092,-1.10408097675021,-4.09174686250922,3.16300840090708,-0.844280132894604,-0.04411866679434099,-0.425130778297711,0.2303778919100694,0.0
153222,0.0,1.0,1.0,0.0,-1.04206173420092,0.8760443999318179,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.046890510294607,0.5803724636427321,0.3656841698476071,0.0
153229,0.0,1.0,1.0,0.0,-0.8221998628636271,0.189009391880613,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.044811627669408,0.488963078011783,0.12039436560970894,0.0
153241,0.0,1.0,0.0,0.0,0.6728608622299549,-0.25341274514609,0.244394395255126,-0.215304222414135,0.3582761478343021,0.005428035772896,-1.15640586334531,1.4980466358491655,0.0
153246,0.0,1.0,1.0,0.0,-1.04206173420092,-0.049075021027944005,-4.09174686250922,3.16300840090708,-0.905949685752497,-0.037189058043679,-0.425130778297711,0.3302580367759044,0.0
153250,0.0,1.0,1.0,0.0,-1.04206173420092,-2.01664454775467,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.046544029857073,0.488963078011783,0.09565302361137257,0.0
153263,0.0,1.0,1.0,0.0,-1.04206173420092,-1.74112331059286,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043425705919275005,-1.15640586334531,0.1591567248433027,0.0
153286,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.041000342856543,1.5858757055831798,0.10335804166152193,0.0
153332,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.156963402946991,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.043425705919275005,-0.150902621404863,0.1460135047506193,0.0
153371,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04550458854447401,0.123325535487985,0.20592410895948013,0.0
153377,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.213722073434838,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.031645371043149,0.85460062053558,0.08792709294469352,0.0
153385,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.32981935397816,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.034763694980946995,-0.425130778297711,0.08571063465298245,0.0
153436,0.0,1.0,1.0,0.0,-0.602337991526336,-0.089393557128126,0.244394395255126,-0.215304222414135,-0.62843669789198,-0.043772186356808,1.03741939179748,0.005093115248088694,0.0
153441,0.0,1.0,1.0,0.0,-1.04206173420092,-0.6755177485034959,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04411866679434099,0.9460100061665292,0.27257850347556184,0.0
153445,0.0,1.0,1.0,0.0,-0.910144611398544,0.325750523631891,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.042386264606676,0.488963078011783,0.17838243822533104,0.0
153456,0.0,1.0,1.0,0.0,-0.250558997386669,-1.12501406071193,0.244394395255126,-0.215304222414135,-0.073410722170947,-0.038921460231345004,3.87111034635691,0.5977508750701629,0.0
153470,0.0,1.0,1.0,0.0,-0.954116985666002,0.29370044072651097,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.045158108106940986,1.03741939179748,0.2351990068656682,0.0
153471,0.0,1.0,1.0,0.0,-0.954116985666002,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.040307381981477014,1.5858757055831798,0.2238356931376006,0.0
153539,0.0,1.0,1.0,0.0,-0.8221998628636271,0.218989646418384,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.05278067773267,0.214734921118934,0.09427623266525609,0.0
153586,0.0,1.0,1.0,0.0,-0.7342551143287099,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.032338331918215,-0.425130778297711,0.04744611069949134,0.0
153603,1.0,1.0,1.0,0.0,-0.426448494456503,-0.767987865851871,0.244394395255126,-0.215304222414135,-0.38175848646041,-0.04169330373161,0.7631912349046309,0.16280033179703512,0.0
153610,0.0,1.0,1.0,0.0,-0.910144611398544,-0.392843591987393,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.040307381981477014,1.03741939179748,0.16701912449726367,0.0
153612,1.0,1.0,1.0,0.0,-0.7782274885961691,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.035456655856013,0.214734921118934,0.5850525956290378,0.0
153616,0.0,1.0,1.0,0.0,-1.04206173420092,0.490778676284541,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.04411866679434099,-1.15640586334531,0.3564290643489009,0.0
153632,0.0,1.0,1.0,0.0,-0.954116985666002,0.303655038319764,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.043772186356808,-0.425130778297711,0.21261746544341656,1.0
153655,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.296916289081408,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.044811627669408,0.9460100061665292,0.0670308056764584,0.0
153671,0.0,1.0,1.0,0.0,-0.99808935993346,-1.6661637123651103,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043079225481742006,0.9460100061665292,0.1396643650300567,0.0
153679,0.0,1.0,1.0,0.0,-0.99808935993346,-2.7037323189925804,0.244394395255126,-0.215304222414135,-0.3200889336025169,-0.038228499356278,-1.15640586334531,-0.5872624813658086,0.0
153695,0.0,1.0,1.0,0.0,-1.04206173420092,0.23113810220997305,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.041000342856543,0.123325535487985,0.34138538380294825,0.0
153712,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.046544029857073,0.214734921118934,0.32644980956096115,0.0
153718,0.0,1.0,1.0,0.0,-0.8221998628636271,0.20086299795465,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.042039784169143,-0.150902621404863,0.10642624300299504,0.0
153820,0.0,1.0,1.0,0.0,-0.954116985666002,0.303655038319764,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.045851068982007,1.5858757055831798,0.21261746544341656,0.0
153842,0.0,1.0,1.0,0.0,-0.382476120189044,0.20086299795465,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.038228499356278,0.488963078011783,0.1396643650300567,0.0
153866,0.0,1.0,1.0,0.0,-0.99808935993346,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04550458854447401,-0.425130778297711,0.22854755172216998,0.0
153868,0.0,1.0,1.0,0.0,-0.426448494456503,-0.247403042735318,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.029566488417950006,-1.15640586334531,0.1591567248433027,0.0
153876,0.0,1.0,1.0,0.0,-1.13000648273584,0.490778676284541,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.04723699073214,0.3975536923808329,0.49765314766356883,0.0
153881,1.0,1.0,1.0,0.0,0.321081868090289,0.4013403418049579,0.244394395255126,-0.215304222414135,0.019093607115892,-0.020904477479622,1.5858757055831798,-0.012340396199395146,0.0
153894,0.0,0.0,1.0,0.0,-0.99808935993346,-2.01664454775467,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.037535538481212015,-1.15640586334531,0.030703569691394865,0.0
153918,0.0,1.0,1.0,0.0,-0.7782274885961691,0.490778676284541,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.043425705919275005,1.5858757055831798,0.07249614422786513,1.0
153928,0.0,1.0,0.0,0.0,0.452998990892664,-0.548839755570528,0.244394395255126,-0.215304222414135,0.327441371405355,-0.027487605792751,0.214734921118934,1.2019464121025558,0.0
153947,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.30449835769189,-4.09174686250922,1.2727620521440202,-0.5667671450340881,-0.031645371043149,-0.425130778297711,0.038750267592278086,1.0
153951,0.0,1.0,1.0,0.0,-0.426448494456503,0.108118299880864,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.037535538481212015,0.3975536923808329,0.11243985065778803,0.0
154019,0.0,1.0,1.0,0.0,-1.13000648273584,-0.064893040514416,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.046890510294607,0.306144306749884,0.49134821787394656,0.0
154037,0.0,1.0,1.0,0.0,-0.6902827400612521,0.4154333587524791,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.036149616731079005,0.5803724636427321,0.005574883414804827,0.0
154076,0.0,1.0,1.0,0.0,-0.426448494456503,0.27600337833850497,-4.09174686250922,4.61085666804475,-0.5667671450340881,-0.029220007980417007,-0.425130778297711,0.09791361572664498,0.0
154092,1.0,1.0,1.0,0.0,-0.382476120189044,-0.319252415868828,0.244394395255126,-0.215304222414135,-0.412593262889356,-0.015014310041558,-0.059493235773914,0.15780707040605915,0.0
154107,0.0,1.0,1.0,0.0,-1.08603410846838,-1.07869559385257,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.047929951607206,0.85460062053558,0.4024219797743323,0.0
154123,0.0,1.0,1.0,0.0,-0.954116985666002,0.09470240015949903,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042386264606676,0.031916149857036,0.20870098816612365,0.0
154145,0.0,1.0,1.0,0.0,-0.382476120189044,-0.263945439592065,-4.09174686250922,4.61085666804475,-0.412593262889356,0.031414068587881004,-1.15640586334531,0.21261746544341656,0.0
154149,0.0,1.0,1.0,0.0,-1.13000648273584,-0.064893040514416,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.04550458854447401,-1.15640586334531,0.49134821787394656,0.0
154154,0.0,1.0,1.0,0.0,-0.8221998628636271,0.362211494750664,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.041000342856543,-0.425130778297711,0.12242637343973917,0.0
154158,0.0,1.0,1.0,0.0,-0.99808935993346,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04065386241901,-1.15640586334531,0.22854755172216998,0.0
154199,0.0,1.0,1.0,0.0,-0.7342551143287099,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.042732745044209,0.5803724636427321,0.030703569691394865,0.0
154220,0.0,1.0,1.0,0.0,-0.6902827400612521,-0.266529190914037,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.035803136293546,-0.059493235773914,0.0028582812524881413,0.0
154232,0.0,1.0,1.0,0.0,-0.5583656172588771,-1.05052895860025,0.244394395255126,-0.215304222414135,-0.412593262889356,-0.043425705919275005,0.85460062053558,0.09791361572664498,0.0
154233,0.0,1.0,1.0,0.0,-0.7342551143287099,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043079225481742006,1.5858757055831798,0.04744611069949134,0.0
154268,0.0,1.0,1.0,0.0,-0.8661722371310849,0.490778676284541,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.042386264606676,1.5858757055831798,0.15100669003421607,1.0
154269,0.0,1.0,1.0,0.0,-0.7782274885961691,0.108118299880864,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.038921460231345004,0.85460062053558,0.053385987216589534,0.0
154271,0.0,1.0,1.0,0.0,-0.8661722371310849,0.490778676284541,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.043425705919275005,1.5858757055831798,0.16714083710935715,1.0
154272,0.0,1.0,1.0,0.0,-0.99808935993346,-0.232733472773,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04619754941954,0.7631912349046309,0.26709355458944717,0.0
154312,0.0,1.0,1.0,0.0,-1.08603410846838,0.162731518174314,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.046544029857073,0.7631912349046309,0.39351108258262407,0.0
154352,0.0,0.0,1.0,0.0,-0.99808935993346,-0.597448345714048,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.039960901543944,0.031916149857036,0.24223658011297858,0.0
154371,1.0,1.0,1.0,0.0,-0.602337991526336,-1.12501406071193,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.034070734105881004,0.7631912349046309,0.30423946919619765,0.0
154383,1.0,1.0,1.0,0.0,-0.7342551143287099,-1.3440024943566102,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.04411866679434099,0.9460100061665292,0.43879226716689673,0.0
154386,0.0,1.0,1.0,0.0,-0.8661722371310849,0.1792225684041,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.037189058043679,-2.52754664780955,0.1396643650300567,0.0
154406,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.042039784169143,0.3975536923808329,0.1329291833130614,0.0
154427,0.0,1.0,1.0,0.0,-0.99808935993346,0.24730825949003,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.029220007980417007,-1.15640586334531,0.30423946919619765,0.0
154430,0.0,1.0,1.0,0.0,-0.954116985666002,-2.22521495632989,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.042386264606676,-1.15640586334531,-0.24773963214776382,0.0
154453,0.0,0.0,1.0,0.0,-1.13000648273584,0.490778676284541,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.034763694980946995,-2.52754664780955,0.49765314766356883,0.0
154460,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.30449835769189,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.035803136293546,0.3975536923808329,0.038750267592278086,0.0
154464,1.0,0.0,1.0,0.0,-1.04206173420092,-2.61239284361688,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.033377773230814,-2.52754664780955,0.5584746134430798,0.0
154467,0.0,1.0,1.0,0.0,-0.8221998628636271,0.056316877260408,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.038574979793811005,1.5858757055831798,0.09883924212885913,0.0
154475,0.0,1.0,1.0,0.0,-0.5583656172588771,-2.47487335415458,0.244394395255126,-0.215304222414135,0.604954359265872,-0.02298336010482,-0.425130778297711,0.4850026974820829,0.0
154496,1.0,1.0,1.0,0.0,-0.514393242991419,-1.75489894596069,0.244394395255126,-0.215304222414135,-0.258419380744624,-0.028180566667817007,-0.150902621404863,0.1329291833130614,0.0
154499,0.0,1.0,1.0,0.0,-0.7342551143287099,-0.103272768701731,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.038574979793811005,-0.425130778297711,0.027001064082536844,0.0
154514,0.0,1.0,1.0,0.0,-1.04206173420092,-0.918045575397662,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042039784169143,-1.15640586334531,0.2915411897550725,0.0
154520,0.0,1.0,1.0,0.0,-0.8221998628636271,0.218989646418384,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.041000342856543,-0.425130778297711,0.09427623266525609,0.0
154526,0.0,1.0,1.0,0.0,-0.602337991526336,-0.695359934431708,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.039614421106411,0.306144306749884,0.030703569691394865,0.0
154543,0.0,1.0,1.0,0.0,-0.6902827400612521,0.490778676284541,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.04065386241901,0.123325535487985,0.007072152342195597,0.0
154546,0.0,1.0,1.0,0.0,-0.646310365793794,0.29370044072651097,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.035803136293546,0.306144306749884,-0.0015326578831176135,0.0
154554,0.0,1.0,1.0,0.0,-0.99808935993346,-0.756983633818513,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.044811627669408,0.488963078011783,0.2303778919100694,0.0
154555,0.0,1.0,1.0,0.0,-0.8221998628636271,0.218989646418384,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.039267940668878,0.5803724636427321,0.09427623266525609,0.0
154598,0.0,1.0,1.0,0.0,-0.602337991526336,-0.247403042735318,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.039267940668878,0.3975536923808329,0.02068014328690692,0.0
154609,0.0,1.0,1.0,0.0,-0.7342551143287099,0.490778676284541,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043425705919275005,1.03741939179748,0.053385987216589534,0.0
154671,0.0,1.0,1.0,0.0,-1.13000648273584,-1.79024307612313,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.046890510294607,-0.425130778297711,0.3755195349180902,0.0
154682,0.0,1.0,1.0,0.0,-1.08603410846838,0.490778676284541,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.041346823294076,1.5858757055831798,0.4574757915794994,0.0
154686,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04169330373161,-1.15640586334531,0.32644980956096115,0.0
154696,0.0,1.0,1.0,0.0,-1.04206173420092,0.490778676284541,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.046544029857073,0.671781849273681,0.37853129840969807,0.0
154705,0.0,1.0,1.0,0.0,-0.954116985666002,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.031645371043149,-0.425130778297711,0.2238356931376006,0.0
154722,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.818346215835035,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.043772186356808,0.9460100061665292,0.03500593675036163,0.0
154731,0.0,1.0,1.0,0.0,-0.910144611398544,-2.12324591627596,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.04065386241901,-0.425130778297711,-0.23437629260168105,0.0
154748,1.0,1.0,0.0,0.0,1.64025309611404,-0.4648524173857821,0.244394395255126,-0.215304222414135,1.19081511141585,0.034185912088146,-0.059493235773914,1.9532381733992337,0.0
154761,0.0,1.0,1.0,0.0,-0.6902827400612521,0.162731518174314,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.030605929730549,0.214734921118934,0.0044907168853395565,0.0
154769,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042039784169143,0.85460062053558,0.20592410895948013,0.0
154812,0.0,1.0,1.0,0.0,-0.646310365793794,0.490778676284541,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.04169330373161,0.214734921118934,-0.008982031246531918,0.0
154815,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.27174606460235,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.04065386241901,0.9460100061665292,0.11938270404349556,0.0
154870,0.0,1.0,1.0,0.0,-0.7782274885961691,0.490778676284541,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.036496097168613,-0.425130778297711,0.07249614422786513,0.0
154871,0.0,1.0,1.0,0.0,-0.954116985666002,0.09470240015949903,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.037189058043679,0.306144306749884,0.20870098816612365,0.0
154872,0.0,1.0,1.0,0.0,-0.99808935993346,-1.16313983432245,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.033031292793281014,-1.15640586334531,0.17626685603656314,0.0
154882,0.0,1.0,1.0,0.0,-0.7782274885961691,0.717583458651462,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.041000342856543,-0.425130778297711,0.07804990264115239,1.0
154887,0.0,1.0,1.0,0.0,-0.8221998628636271,0.372784188272911,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.039267940668878,-0.425130778297711,0.11020255585692673,0.0
154916,0.0,1.0,1.0,0.0,-0.7782274885961691,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043079225481742006,1.5858757055831798,0.0670308056764584,0.0
154922,0.0,1.0,1.0,0.0,-0.514393242991419,-0.296916289081408,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.037535538481212015,0.671781849273681,0.10642624300299504,0.0
154930,0.0,1.0,1.0,0.0,-0.7342551143287099,0.129058693097786,-4.09174686250922,3.16300840090708,-0.720941027178819,-0.038574979793811005,0.214734921118934,0.03776197944785549,0.0
154966,1.0,1.0,1.0,0.0,-0.646310365793794,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.034417214543414,-0.425130778297711,0.42609398772577156,0.0
154984,0.0,1.0,1.0,0.0,-0.514393242991419,0.347757685884809,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.015707270916625,0.306144306749884,0.04157150894462045,1.0
154989,0.0,1.0,1.0,0.0,-1.04206173420092,-0.286247041280419,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.037535538481212015,-0.150902621404863,0.31646328677901014,0.0
154995,0.0,1.0,1.0,0.0,-0.8661722371310849,-1.79024307612313,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.033377773230814,-1.15640586334531,-0.13671122763835644,0.0
155003,0.0,1.0,1.0,0.0,-0.910144611398544,-0.35881642123123497,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.039614421106411,0.7631912349046309,0.15010205235590954,0.0
155005,0.0,1.0,1.0,0.0,-0.910144611398544,-0.202370339337268,-4.09174686250922,3.16300840090708,-0.813445356465658,-0.037882018918745,-2.52754664780955,0.16053973968176272,0.0
155006,0.0,1.0,1.0,0.0,-0.514393242991419,-0.080462586202502,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.034417214543414,-1.15640586334531,0.08792709294469352,0.0
155042,0.0,1.0,1.0,0.0,-0.646310365793794,-0.684485163951683,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.004273416478031,0.9460100061665292,0.0028582812524881413,0.0
155045,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04411866679434099,0.9460100061665292,0.20592410895948013,0.0
155051,0.0,1.0,1.0,0.0,-0.426448494456503,0.457365736450878,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.036149616731079005,-0.059493235773914,0.08219250339842586,0.0
155053,0.0,1.0,1.0,0.0,-1.04206173420092,-1.3139670705838602,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.039267940668878,-1.15640586334531,0.24223658011297858,0.0
155059,1.0,1.0,1.0,0.0,0.145192371020455,-0.22393863412265,0.244394395255126,-0.215304222414135,-0.042575945742,-0.030605929730549,1.5858757055831798,-0.08038511186233947,0.0
155099,0.0,1.0,1.0,0.0,-1.04206173420092,0.490778676284541,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.041000342856543,-1.15640586334531,0.3564290643489009,0.0
155112,0.0,1.0,1.0,0.0,-0.954116985666002,0.09470240015949903,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042386264606676,-1.15640586334531,0.20870098816612365,0.0
155124,0.0,0.0,1.0,0.0,-1.04206173420092,-0.918045575397662,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.043425705919275005,1.03741939179748,0.2915411897550725,0.0
155141,0.0,1.0,1.0,0.0,-0.7342551143287099,0.490778676284541,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.039960901543944,-0.059493235773914,0.03500593675036163,1.0
155226,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042039784169143,1.5858757055831798,0.20592410895948013,1.0
155251,0.0,1.0,1.0,0.0,-0.8221998628636271,0.372784188272911,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.041000342856543,0.3975536923808329,0.11020255585692673,0.0
155269,0.0,1.0,1.0,0.0,-1.17397885700329,-0.35881642123123497,0.244394395255126,-0.215304222414135,-1.02928879146828,-0.045851068982007,0.123325535487985,0.540056509287251,0.0
155284,1.0,1.0,1.0,0.0,-0.294531371654127,-0.018405472050189,0.244394395255126,-0.215304222414135,-0.38175848646041,-0.009470623041028,0.7631912349046309,0.11243985065778803,1.0
155305,0.0,1.0,1.0,0.0,-0.99808935993346,-0.433834966302341,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04169330373161,0.671781849273681,0.2521137704165205,0.0
155325,0.0,1.0,1.0,0.0,-0.8661722371310849,0.490778676284541,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.043425705919275005,1.5858757055831798,0.16714083710935715,1.0
155363,0.0,1.0,1.0,0.0,-0.602337991526336,0.316943942873864,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.035803136293546,0.306144306749884,-0.006463257531884491,0.0
